代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
501305,汇添富中证港股通高股 息投资 ETF 联接（LOF） A,香港股票,5,4,2024-07-04,1.0483,0.0063,20.67
010092,永赢华嘉信用债债券A,普通债券,5,0,2024-07-04,1.1585,-0.0010,1.56
007409,鹏扬淳开债券C,纯债,5,0,2024-07-04,1.0284,0.0002,3.47
006185,格林泓鑫纯债债券C,纯债,5,5,2024-07-04,1.1354,0.0001,2.56
007536,博时富乐纯债债券A,纯债,5,0,2024-07-04,1.0637,0.0001,2.88
001316,安信稳健增值灵活配置混合A,保守混合,5,3,2024-07-04,1.6550,-0.0043,5.22
070025,嘉实信用债券A,普通债券,5,3,2024-07-04,1.3038,-0.0006,2.01
110017,易方达增强回报债券A,积极债券,5,5,2024-07-04,1.4160,-0.0010,7.36
006596,国泰聚禾纯债债券,纯债,5,4,2024-07-04,1.0656,0.0002,3.10
004914,中银证券聚瑞混合C,保守混合,5,4,2024-07-04,1.3630,-0.0028,-0.42
009456,东方稳健回报债券C,纯债,5,0,2024-07-04,1.1950,0.0000,2.84
400009,东方稳健回报债券A,纯债,5,4,2024-07-04,1.2690,0.0000,2.75
161120,易方达中债新综指发起式（LOF）C,纯债,5,4,2024-07-04,1.6359,0.0002,3.39
090007,大成策略回报混合A,积极配置 - 大盘平衡,5,4,2024-07-04,1.1141,-0.0095,-0.53
006177,中信保诚稳达债券A,纯债,5,0,2024-07-04,1.0704,0.0007,4.01
004206,华商元亨灵活配置混合A,灵活配置,5,5,2024-07-04,1.5015,-0.0073,0.87
009268,创金合信稳健增利6个月持有期混合A,保守混合,5,0,2024-07-04,1.1988,-0.0003,6.56
007716,嘉实致华纯债债券,纯债,5,0,2024-07-04,1.0541,0.0000,3.32
007312,方正富邦添利纯债债券C,纯债,5,0,2024-07-04,1.0210,0.0001,3.02
000188,华泰柏瑞丰盛纯债债券C,纯债,5,4,2024-07-04,1.1248,0.0000,1.97
006337,华安安浦债券A,纯债,5,4,2024-07-04,1.1410,0.0001,2.65
001835,易方达瑞祥混合I,保守混合,5,4,2024-07-04,1.4880,0.0010,5.08
001806,易方达瑞智混合I,保守混合,5,4,2024-07-04,1.3780,0.0010,5.19
008893,创金合信鑫利混合A,保守混合,5,0,2024-07-04,1.4477,0.0002,3.83
005821,万家新机遇龙头企业灵活配置混合A,沪港深积极配置,5,5,2024-07-04,1.8236,-0.0021,6.85
040022,华安可转债债券A类,可转债,5,5,2024-07-04,1.7370,-0.0160,-0.69
004907,长安泓沣中短债债券A,短债,5,5,2024-07-04,1.1772,0.0002,2.21
110035,易方达双债增强债券A,积极债券,5,5,2024-07-04,1.7200,-0.0100,1.06
003425,江信添福债券A,纯债,5,4,2024-07-04,1.3347,-0.0001,1.71
006264,平安惠轩纯债债券,纯债,5,4,2024-07-04,1.0621,0.0000,3.37
011532,工银瑞信聚丰混合A,保守混合,5,0,2024-07-04,1.1314,0.0009,11.36
000402,工银纯债债券A,纯债,5,5,2024-07-04,1.1797,0.0000,2.20
485107,工银瑞信信用添利债券A,积极债券,5,4,2024-07-04,1.3086,-0.0011,1.72
006513,鹏扬淳享债券A,纯债,5,4,2024-07-04,1.0414,0.0001,3.27
006635,永赢伟益债券 A,纯债,5,5,2024-07-04,1.1535,-0.0001,3.63
005159,华泰保兴尊合债券A,积极债券,5,4,2024-07-04,1.1831,-0.0011,4.16
002404,博时裕乾纯债债券C,纯债,5,4,2024-07-04,1.1460,0.0000,5.04
002602,易方达丰惠混合,保守混合,5,3,2024-07-04,1.2850,0.0000,6.37
004827,平安中短债债券A,短债,5,5,2024-07-04,1.1444,0.0002,2.17
010657,海富通欣睿混合A,沪港深保守混合,5,0,2024-07-04,1.1429,-0.0043,2.51
002019,鹏华弘安灵活配置混合C,保守混合,5,4,2024-07-04,1.4300,0.0001,1.50
010174,英大智享债券A,积极债券,5,0,2024-07-04,1.1412,-0.0029,2.89
001208,诺安低碳经济股票A,大盘平衡股票,5,5,2024-07-04,1.8630,-0.0140,2.25
005909,华泰保兴尊利债券C,积极债券,5,4,2024-07-04,1.2821,-0.0033,7.79
007888,农银汇理金盈债券,纯债,5,0,2024-07-04,1.0594,0.0000,3.14
001800,华安新乐享灵活配置混合A,保守混合,5,3,2024-07-04,1.4925,-0.0017,1.28
750002,安信目标收益债券A,积极债券,5,4,2024-07-04,1.3347,-0.0046,2.87
002146,长安鑫益增强混合A,保守混合,5,3,2024-07-04,1.4742,0.0001,2.03
900019,中信证券六个月滚动持有债券A,短债,5,0,2024-07-04,1.1958,0.0002,3.29
001342,易方达新享混合A,保守混合,5,4,2024-07-04,1.5330,0.0000,4.36
004908,长安泓沣中短债债券C,短债,5,5,2024-07-04,1.1622,0.0001,2.13
003359,大成中证360互联网+大数据100指数C,行业股票-科技、传媒及通讯,5,5,2024-07-04,1.6034,-0.0462,-23.97
008272,大成优势企业混合C,积极配置 - 大盘平衡,5,0,2024-07-04,1.8925,0.0005,11.90
004828,平安中短债债券C,短债,5,5,2024-07-04,1.1930,0.0002,2.13
011656,天弘京津冀主题债券A,积极债券,5,0,2024-07-04,1.0587,0.0000,2.60
501310,华宝标普沪港深中国增强价值指数（LOF）A,沪港深股票,5,3,2024-07-04,1.0481,-0.0006,19.12
001745,易方达瑞富混合I,保守混合,5,4,2024-07-04,1.4040,0.0000,5.72
008894,创金合信鑫利混合C,保守混合,5,0,2024-07-04,1.4313,0.0003,3.79
001807,易方达瑞智混合E,保守混合,5,4,2024-07-04,1.3460,0.0000,5.07
008578,东海祥苏短债债券A,短债,5,0,2024-07-04,1.1397,0.0000,1.62
012660,华安新乐享灵活配置混合C,保守混合,5,0,2024-07-04,1.4891,-0.0016,1.24
001817,易方达瑞兴混合I,保守混合,5,4,2024-07-04,1.4370,0.0000,4.51
001836,易方达瑞祥混合E,保守混合,5,4,2024-07-04,1.4740,0.0000,4.91
009797,大成汇享一年持有期混合C,保守混合,5,0,2024-07-04,1.1325,-0.0023,4.91
162210,宏利集利债券 - A,积极债券,5,4,2024-07-04,1.3037,-0.0020,5.35
001433,易方达瑞景混合,保守混合,5,4,2024-07-04,1.6830,0.0000,4.60
010223,博时双季享六个月持有期债券A,短债,5,0,2024-07-04,1.1464,0.0000,2.95
005160,华泰保兴尊合债券C,积极债券,5,4,2024-07-04,1.1679,-0.0011,4.04
007819,华泰紫金丰益中短债债券A,短债,5,0,2024-07-04,1.1389,0.0001,1.29
001249,易方达新利混合,保守混合,5,4,2024-07-04,1.6940,0.0000,4.50
320004,诺安优化收益债券,积极债券,5,5,2024-07-04,1.7572,-0.0076,1.53
005661,嘉实资源精选股票C,大盘成长股票,5,5,2024-07-04,2.7919,0.0116,19.65
010605,创金合信鑫祥混合A,保守混合,5,0,2024-07-04,1.1258,-0.0023,0.22
002925,广发集源债券A,积极债券,5,4,2024-07-04,1.0828,-0.0004,2.37
003502,金鹰鑫瑞灵活配置混合A,保守混合,5,3,2024-07-04,1.4414,-0.0001,2.82
110018,易方达增强回报债券B,积极债券,5,5,2024-07-04,1.3990,-0.0010,7.12
010658,海富通欣睿混合C,沪港深保守混合,5,0,2024-07-04,1.1351,-0.0043,2.40
001061,华夏海外收益债券（QDII）A 人民币,QDII环球债券,5,4,2024-07-03,1.4036,0.0028,7.57
005984,兴业聚华混合A,保守混合,5,0,2024-07-04,1.2396,-0.0071,1.87
006851,平安中短债债券E,短债,5,5,2024-07-04,1.1822,0.0002,2.05
009269,创金合信稳健增利6个月持有期混合C,保守混合,5,0,2024-07-04,1.1800,-0.0003,6.34
001338,安信稳健增值灵活配置混合C,保守混合,5,3,2024-07-04,1.6291,-0.0043,4.95
001746,易方达瑞富混合E,保守混合,5,4,2024-07-04,1.3920,0.0000,5.61
519002,华安安信消费混合A,积极配置 - 大盘平衡,5,5,2024-07-04,4.4700,-0.0240,11.08
090018,大成新锐产业混合A,积极配置 - 中小盘,5,5,2024-07-04,5.3090,-0.0330,10.79
040023,华安可转债债券B,可转债,5,5,2024-07-04,1.6540,-0.0150,-0.90
003503,金鹰鑫瑞灵活配置混合C,保守混合,5,3,2024-07-04,1.6187,0.0000,2.77
002794,天弘永利债券 - E,积极债券,5,5,2024-07-04,1.0993,-0.0019,1.85
420102,天弘永利债券 - B,积极债券,5,5,2024-07-04,1.1924,-0.0021,1.86
001343,易方达新享混合C,保守混合,5,4,2024-07-04,1.2640,0.0000,4.20
001818,易方达瑞兴混合E,保守混合,5,4,2024-07-04,1.4180,0.0000,4.50
008571,金信民达纯债债券A,积极债券,5,0,2024-07-04,1.0295,-0.0030,0.45
008579,东海祥苏短债债券C,短债,5,0,2024-07-04,1.1301,0.0000,1.51
005717,兴业机遇债券A,积极债券,5,5,2024-07-04,1.3613,-0.0078,0.67
007017,平安如意中短债债券A,短债,5,5,2024-07-04,1.0961,0.0001,1.86
007194,长城短债债券A,短债,5,0,2024-07-04,1.1855,0.0002,2.79
110036,易方达双债增强债券C,积极债券,5,5,2024-07-04,1.6630,-0.0100,0.85
011533,工银瑞信聚丰混合C,保守混合,5,0,2024-07-04,1.1176,0.0009,11.14
485007,工银添利债券B,积极债券,5,4,2024-07-04,1.3023,-0.0011,1.52
002065,景顺长城景盛双息收益债券A,积极债券,5,3,2024-07-04,1.1220,0.0000,7.16
012392,兴银稳安60天滚动持有债券A,短债,5,0,2024-07-04,1.1221,0.0002,2.17
371020,摩根纯债债券 - A,积极债券,5,3,2024-07-04,1.2868,-0.0002,2.64
011657,天弘京津冀主题债券C,积极债券,5,0,2024-07-04,1.0482,0.0001,2.44
970027,国海六个月滚动持有债券A,积极债券,5,0,2024-07-04,1.1193,0.0001,1.73
007018,平安如意中短债债券C,短债,5,5,2024-07-04,1.0933,0.0001,1.81
001355,广发聚泰混合A,保守混合,5,3,2024-07-04,1.3010,0.0002,2.76
010175,英大智享债券C,积极债券,5,0,2024-07-04,1.1252,-0.0028,2.69
006989,建信中短债纯债债券A,短债,5,5,2024-07-04,1.0568,0.0002,2.11
012393,兴银稳安60天滚动持有债券C,短债,5,0,2024-07-04,1.1202,0.0002,2.14
010145,格林中短债债券A,短债,5,0,2024-07-04,1.0651,0.0002,1.99
010226,博时双季享六个月持有期债券B,短债,5,0,2024-07-04,1.1339,0.0000,2.81
750003,安信目标收益债券C,积极债券,5,4,2024-07-04,1.2982,-0.0045,2.67
003026,安信新价值灵活配置混合A,保守混合,5,3,2024-07-04,1.6846,-0.0048,5.55
009655,工银尊益中短债债券A,短债,5,0,2024-07-04,1.1590,0.0001,1.70
008477,安信价值驱动三年持有期混合,沪港深积极配置,5,0,2024-07-04,1.6122,-0.0072,10.46
006484,广发中债1-3年国开债指数A,短债,5,5,2024-07-04,1.0551,0.0000,2.96
009560,上银中债1-3年国开行债券指数A,短债,5,0,2024-07-04,1.0734,-0.0003,2.97
007195,长城短债债券C,短债,5,0,2024-07-04,1.1764,0.0002,2.72
001301,大成睿景灵活配置混合C,积极配置 - 中小盘,5,5,2024-07-04,1.9500,-0.0130,10.73
008204,交银施罗德稳利中短债债券A,短债,5,0,2024-07-04,1.1508,0.0001,2.26
008572,金信民达纯债债券C,积极债券,5,0,2024-07-04,1.1741,-0.0035,0.35
010349,诺安低碳经济股票C,大盘平衡股票,5,0,2024-07-04,1.8400,-0.0130,2.00
008864,鑫元中短债债券A,短债,5,0,2024-07-04,1.1546,0.0002,1.91
006772,汇添富丰润中短债债券A,短债,5,5,2024-07-04,1.0795,0.0001,3.50
010227,博时双季享六个月持有期债券C,短债,5,0,2024-07-04,1.1317,0.0000,2.79
007397,华宝标普沪港深中国增强价值指数（LOF）C,沪港深股票,5,3,2024-07-04,1.0263,-0.0006,18.87
003520,万家1-3年政策性金融债纯债债券A,短债,5,5,2024-07-04,1.0096,-0.0002,2.62
121001,国投瑞银融华债券,保守混合,5,2,2024-07-04,1.3583,0.0000,5.58
007529,嘉实汇鑫中短债债券A,短债,5,0,2024-07-04,1.0938,0.0001,2.16
162299,宏利集利债券 - C,积极债券,5,3,2024-07-04,1.2074,-0.0019,5.13
161233,国投瑞银瑞泰多策略灵活配置混合（LOF）A,灵活配置,5,4,2024-07-04,1.5051,-0.0010,8.80
003697,华夏睿磐泰盛混合,保守混合,5,0,2024-07-04,1.3282,-0.0020,2.91
002147,长安鑫益增强混合C,保守混合,5,3,2024-07-04,1.4091,0.0001,1.78
003081,国联上海清算所银行间1-3年中高等级信用债指数A,短债,5,5,2024-07-04,1.1309,0.0002,2.12
006485,广发中债1-3年国开债指数C,短债,5,4,2024-07-04,1.0519,0.0000,2.92
007820,华泰紫金丰益中短债债券C,短债,5,0,2024-07-04,1.1173,0.0001,1.09
001257,兴业收益增强债券A,积极债券,5,5,2024-07-04,1.3410,-0.0060,1.98
010606,创金合信鑫祥混合C,保守混合,5,0,2024-07-04,1.1089,-0.0022,0.03
009610,天弘永利债券 - C,积极债券,5,0,2024-07-04,1.0703,-0.0018,1.70
006874,创金合信恒兴中短债债券A,短债,5,5,2024-07-04,1.1916,0.0001,1.97
002490,金鹰元祺信用债债券,积极债券,5,5,2024-07-04,1.5047,-0.0022,1.49
002926,广发集源债券C,积极债券,5,3,2024-07-04,1.0706,-0.0004,2.15
004427,交银施罗德增利增强债券A,积极债券,5,5,2024-07-04,1.1970,-0.0030,2.24
001285,易方达新鑫混合I,保守混合,5,4,2024-07-04,1.4594,0.0000,3.52
006668,华夏中短债债券A,短债,5,4,2024-07-04,1.1489,0.0001,2.75
005505,前海开源中药研究精选股票A,行业股票-医药,5,0,2024-07-04,2.2188,-0.0270,-6.57
011618,国投瑞银瑞泰多策略灵活配置混合（LOF）C,灵活配置,5,0,2024-07-04,1.4342,-0.0010,8.76
010810,湘财久盈中短债债券A,短债,5,0,2024-07-04,1.0326,0.0002,1.64
005725,国投瑞银恒泽中短债债券A,短债,5,4,2024-07-04,1.1063,0.0001,1.83
007754,上银慧永利中短期债券A,短债,5,0,2024-07-04,1.0366,0.0001,2.21
006645,银华安丰中短期政策性金融债债券A,短债,5,4,2024-07-04,1.0406,-0.0001,2.85
007324,鑫元中债1-3年国开行债券指数A,短债,5,0,2024-07-04,1.1322,0.0000,2.50
007019,平安如意中短债债券E,短债,5,4,2024-07-04,1.0893,0.0001,1.68
003027,安信新价值灵活配置混合C,保守混合,5,3,2024-07-04,1.6568,-0.0048,5.44
009349,新疆前海联合添泽债券A,积极债券,5,0,2024-07-04,1.0803,-0.0035,2.43
006932,平安0-3年期政策性金融债债券A,短债,5,3,2024-07-04,1.0775,-0.0001,2.08
006824,创金合信鑫日享短债债券A,短债,5,5,2024-07-04,1.2281,0.0001,1.89
005623,广发中债1-3年农发行债券指数A,短债,5,4,2024-07-04,1.0836,-0.0001,2.68
005079,兴银鑫日享短债A,短债,5,0,2024-07-04,1.1193,0.0001,1.94
420002,天弘永利债券 - A,积极债券,5,5,2024-07-04,1.1896,-0.0021,1.65
001802,易方达瑞财混合I,保守混合,5,3,2024-07-04,1.0720,-0.0030,2.78
630007,华商稳健双利债券A,积极债券,5,5,2024-07-04,1.7000,-0.0030,1.07
371120,摩根纯债债券 - B,积极债券,5,3,2024-07-04,1.2504,-0.0002,2.49
007666,华夏鼎泓债券A,积极债券,5,0,2024-07-04,1.2726,-0.0017,2.20
012138,景顺长城安益回报一年持有期混合A,沪港深保守混合,5,0,2024-07-04,1.1065,-0.0012,6.72
002066,景顺长城景盛双息收益债券C,积极债券,5,3,2024-07-04,1.0870,0.0000,6.99
011779,易方达稳泰一年持有混合A,沪港深保守混合,5,0,2024-07-04,1.1068,0.0006,6.01
001356,广发聚泰混合C,保守混合,5,3,2024-07-04,1.2833,0.0003,2.57
010929,大成核心价值甄选混合A,沪港深积极配置,5,0,2024-07-04,1.0878,-0.0016,6.75
005985,兴业聚华混合C,保守混合,5,0,2024-07-04,1.2080,-0.0069,1.56
001286,易方达新鑫混合E,保守混合,5,4,2024-07-04,1.4313,0.0000,3.41
360008,光大保德信增利收益债券A,积极债券,5,4,2024-07-04,1.2370,-0.0090,-0.72
006447,华夏海外聚享混合（QDII）A 美元现钞,QDII 环球股债混合,5,4,2024-07-03,$0.2232,0.0012,7.10
006446,华夏海外聚享混合（QDII）A 美元现汇,QDII 环球股债混合,5,4,2024-07-03,$0.2232,0.0012,7.10
001122,鹏华弘利灵活配置混合 - A,保守混合,5,4,2024-07-04,1.5155,-0.0032,-0.93
001441,易方达瑞信混合I,保守混合,5,5,2024-07-04,1.5440,0.0000,3.83
005506,前海开源中药研究精选股票C,行业股票-医药,5,0,2024-07-04,2.1904,-0.0267,-6.68
001710,安信新趋势灵活配置混合A,保守混合,5,3,2024-07-04,1.2031,-0.0028,1.18
007683,华商转债精选债券A,可转债,5,0,2024-07-04,1.1316,-0.0082,-0.63
121012,国投瑞银优化增强债券 - A/B,积极债券,5,4,2024-07-04,1.2770,-0.0030,2.74
011905,安信价值启航混合A,沪港深积极配置,5,0,2024-07-04,1.0980,-0.0051,11.42
001167,金鹰科技创新股票A,行业股票-科技、传媒及通讯,5,5,2024-07-04,1.0834,-0.0167,-15.29
007360,易方达中短期美元债债券（QDII）A(人民币份额),QDII环球债券,5,5,2024-07-03,1.1289,0.0024,2.06
001803,易方达瑞财混合E,保守混合,5,3,2024-07-04,1.0670,-0.0040,2.69
001487,宝盈优势产业灵活配置混合A,积极配置 - 中小盘,5,5,2024-07-04,3.1766,-0.0081,8.01
009350,新疆前海联合添泽债券C,积极债券,5,0,2024-07-04,1.0659,-0.0034,2.41
010408,安信浩盈6个月持有期混合A,保守混合,5,0,2024-07-04,1.1235,-0.0003,4.24
003028,安信新优选灵活配置混合A,保守混合,5,5,2024-07-04,1.4454,-0.0011,3.85
003411,鹏华弘康灵活配置混合A,保守混合,5,2,2024-07-04,1.4556,0.0002,1.61
012099,华夏稳健增利4个月滚动持有债券A,积极债券,5,0,2024-07-04,1.1008,0.0001,2.39
001399,安信鑫安得利灵活配置混合A,保守混合,5,4,2024-07-04,1.3555,-0.0005,3.04
011074,鹏华安润混合C,保守混合,5,0,2024-07-04,1.0847,0.0000,3.44
008331,万家可转债债券A,可转债,5,0,2024-07-04,1.1585,-0.0082,-1.22
003029,安信新优选灵活配置混合C,保守混合,5,5,2024-07-04,1.4265,-0.0010,3.80
001442,易方达瑞信混合E,保守混合,5,5,2024-07-04,1.5230,0.0000,3.75
001711,安信新趋势灵活配置混合C,保守混合,5,3,2024-07-04,1.1926,-0.0028,1.07
005039,鹏扬景兴混合A,保守混合,5,5,2024-07-04,1.0809,-0.0016,3.21
003412,鹏华弘康灵活配置混合C,保守混合,5,2,2024-07-04,1.3937,0.0001,1.56
162715,广发聚源债券（LOF）A,纯债,5,4,2024-07-04,1.1520,0.0000,3.41
011780,易方达稳泰一年持有混合C,沪港深保守混合,5,0,2024-07-04,1.0945,0.0006,5.82
008846,大成民稳增长混合A,保守混合,5,0,2024-07-04,1.2106,-0.0021,5.57
008871,大成睿裕六个月持有期股票A,大盘平衡股票,5,0,2024-07-04,1.2986,-0.0033,7.38
012139,景顺长城安益回报一年持有期混合C,沪港深保守混合,5,0,2024-07-04,1.0930,-0.0012,6.50
008905,嘉合锦鹏添利混合A,保守混合,5,0,2024-07-04,1.1251,-0.0037,-1.65
001123,鹏华弘利灵活配置混合 - C,保守混合,5,4,2024-07-04,1.5050,-0.0031,-1.07
516310,易方达中证银行ETF,行业股票 - 金融地产,5,0,2024-07-04,1.0348,0.0021,21.43
001562,易方达瑞和混合,保守混合,5,5,2024-07-04,1.7240,-0.0010,3.79
010742,南方宁悦一年持有期混合A,沪港深保守混合,5,0,2024-07-04,1.1082,-0.0009,4.69
007684,华商转债精选债券C,可转债,5,0,2024-07-04,1.1192,-0.0080,-0.76
011033,南方宝恒混合A,沪港深保守混合,5,0,2024-07-04,1.0928,-0.0009,5.60
001427,招商丰泽灵活配置混合A,保守混合,5,4,2024-07-04,1.6410,-0.0110,4.52
483003,工银精选平衡混合,积极配置 - 大盘平衡,5,5,2024-07-04,0.6243,-0.0028,1.94
121010,国投瑞银瑞源灵活配置混合A,标准混合,5,5,2024-07-04,2.9833,-0.0253,1.48
001400,安信鑫安得利灵活配置混合C,保守混合,5,4,2024-07-04,1.3239,-0.0005,2.94
005051,摩根标普港股通低波红利指数A,香港股票,5,4,2024-07-04,0.9553,0.0041,12.36
001405,东方红策略精选灵活配置混合A,保守混合,5,4,2024-07-04,1.4103,-0.0024,1.94
011118,汇添富稳健睿选一年持有期混合A,沪港深保守混合,5,0,2024-07-04,1.1117,-0.0012,5.48
011906,安信价值启航混合C,沪港深积极配置,5,0,2024-07-04,1.0849,-0.0051,11.18
010029,富国稳进回报12个月持有期混合A,保守混合,5,0,2024-07-04,1.1777,-0.0013,6.73
003187,嘉实安益灵活配置混合C,保守混合,5,3,2024-07-04,1.3189,0.0000,1.85
080001,长盛成长价值混合A,标准混合,5,4,2024-07-04,1.7525,0.0005,6.73
005974,东方红配置精选混合A,保守混合,5,4,2024-07-04,1.4503,-0.0004,4.12
002358,国投瑞银瑞祥灵活配置混合A,灵活配置,5,5,2024-07-04,1.7389,-0.0010,3.39
011397,招商瑞和1年持有期混合A,沪港深保守混合,5,0,2024-07-04,1.0976,0.0003,1.95
010930,大成核心价值甄选混合C,沪港深积极配置,5,0,2024-07-04,1.0666,-0.0016,6.45
002561,东吴安鑫量化灵活配置混合A,灵活配置,5,4,2024-07-04,1.2793,-0.0054,4.60
002054,中银新财富灵活配置混合A,灵活配置,5,4,2024-07-04,1.0778,-0.0050,8.43
011616,国投瑞银瑞祥灵活配置混合C,灵活配置,5,0,2024-07-04,1.7330,-0.0010,3.33
008332,万家可转债债券C,可转债,5,0,2024-07-04,1.1392,-0.0080,-1.42
011971,西藏东财中证银行指数A,行业股票 - 金融地产,5,0,2024-07-04,1.0418,0.0020,18.90
159959,银华中证央企结构调整ETF,大盘平衡股票,5,4,2024-07-04,1.3561,-0.0088,7.11
002015,南方荣光灵活配置混合A,保守混合,5,4,2024-07-04,1.5802,0.0000,3.55
515020,华夏中证银行ETF,行业股票 - 金融地产,5,0,2024-07-04,1.3392,0.0026,21.03
008906,嘉合锦鹏添利混合C,保守混合,5,0,2024-07-04,1.1065,-0.0037,-1.86
001583,安信新常态沪港深精选股票A,沪港深股票,5,4,2024-07-04,1.5473,-0.0077,10.23
007262,东方红聚利债券A,可转债,5,0,2024-07-04,1.2709,-0.0059,0.88
002056,中银新财富灵活配置混合C,灵活配置,5,4,2024-07-04,1.0770,-0.0050,8.46
009249,易方达磐泰一年持有混合A,保守混合,5,0,2024-07-04,1.1624,0.0008,4.72
