代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
019742,华宝宝丰高等级债券D,纯债,0,0,2024-07-04,1.0486,0.0000,-0.08
019709,富国亚洲收益债券（QDII）人民币C,QDII环球债券,0,0,2024-07-03,1.0909,0.0004,2.07
019667,易方达中证创新药产业ETF联接发起式C,行业股票-医药,0,0,2024-07-04,0.6994,-0.0144,-26.44
019666,易方达中证创新药产业ETF联接发起式A,行业股票-医药,0,0,2024-07-04,0.7008,-0.0144,-26.32
019236,广发国证通信ETF发起式联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,1.0548,-0.0083,3.09
019237,广发国证通信ETF发起式联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,1.0526,-0.0083,2.92
019624,泉果嘉源三年持有期混合A,沪港深积极配置,0,0,2024-07-04,1.0265,-0.0021,2.49
019625,泉果嘉源三年持有期混合C,沪港深积极配置,0,0,2024-07-04,1.0241,-0.0021,2.28
019026,易方达金融行业股票发起式C,行业股票 - 金融地产,0,0,2024-07-04,1.1132,-0.0032,10.89
019020,易方达医疗保健行业混合C,行业混合 - 医药,0,0,2024-07-04,2.8390,-0.0300,-16.11
019746,广发积极养老目标五年持有期混合（FOF）Y,标准混合,0,0,2024-07-02,0.8659,-0.0049,-3.59
019757,广发锐意进取3个月持有期混合（FOF）E,积极配置 - 大盘成长,0,0,2024-07-02,1.0928,-0.0082,-6.08
019018,易方达信息产业混合C,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,2.2940,0.0040,7.90
019745,广发安诚养老目标2040三年持有混合发起式（FOF）Y,目标日期,0,0,2024-07-02,0.9754,-0.0035,-0.39
019222,大成灵活配置混合C,灵活配置,0,0,2024-07-04,2.5220,-0.0120,-0.20
019770,中欧瑾泰债券E,纯债,0,0,2024-07-04,1.0291,-0.0004,3.42
014623,中银MSCI中国A50互联互通指数增强A,大盘平衡股票,0,0,2024-07-04,1.1234,0.0003,11.78
014624,中银MSCI中国A50互联互通指数增强C,大盘平衡股票,0,0,2024-07-04,1.1206,0.0003,11.56
018605,中银养老目标日期2035三年持有混合发起（FOF）,目标日期,0,0,2024-07-02,1.0091,-0.0019,-
019352,招商精选企业混合A,沪港深积极配置,0,0,2024-07-04,0.8506,-0.0160,-11.78
019547,招商纳斯达克100ETF发起式联接（QDII）A,QDII美国股票,0,0,2024-07-03,1.1869,0.0069,14.42
019353,招商精选企业混合C,沪港深积极配置,0,0,2024-07-04,0.8474,-0.0159,-12.05
019661,易方达汇悦平衡养老三年持有混合（FOF）A,标准混合,0,0,2024-07-02,1.0077,-0.0043,-
019548,招商纳斯达克100ETF发起式联接（QDII）C,QDII美国股票,0,0,2024-07-03,1.1841,0.0068,14.20
018525,银河招益6个月持有混合A,保守混合,0,0,2024-07-04,1.0195,0.0001,-
018453,蜂巢中证同业存单AAA指数7天持有期,短债,0,0,2024-07-04,1.0101,0.0000,0.84
588210,易方达上证科创板100ETF,中盘成长股票,0,0,2024-07-04,0.6728,-0.0139,-28.36
019676,太平福安稳健养老一年持有混合（FOF）A,保守混合,0,0,2024-07-02,1.0123,-0.0021,0.87
018526,银河招益6个月持有混合C,保守混合,0,0,2024-07-04,1.0186,0.0001,-
018687,东方养老目标2050五年持有混合发起（FOF）,目标日期,0,0,2024-07-02,1.0061,-0.0040,0.51
019766,国寿安保优选国企股票发起式C,大盘成长股票,0,0,2024-07-04,0.9308,-0.0109,1.03
019765,国寿安保优选国企股票发起式A,大盘成长股票,0,0,2024-07-04,0.9337,-0.0109,1.28
019083,万家稳安60天持有期债券A,纯债,0,0,2024-07-04,1.0263,0.0001,2.30
513730,华泰柏瑞南方东英新交所泛东南亚科技ETF（QDII）,QDII行业股票,0,0,2024-07-03,1.0971,0.0004,4.01
019084,万家稳安60天持有期债券C,纯债,0,0,2024-07-04,1.0250,0.0001,2.19
019066,博时中证央企创新驱动ETF联接E,大盘价值股票,0,0,2024-07-04,1.4660,-0.0073,10.77
019254,大成深证成长40ETF联接C,大盘成长股票,0,0,2024-07-04,0.6979,-0.0068,-17.89
019636,富国研究精选灵活配置混合D,积极配置 - 大盘平衡,0,0,2024-07-04,2.4810,-0.0250,2.61
019675,广发货币D,货币市场,0,0,2024-07-04,1.0000,0.0000,1.09
019748,金鹰周期优选灵活配置混合C,灵活配置,0,0,2024-07-04,0.8000,0.0020,14.78
019749,金鹰智慧生活灵活配置混合C,灵活配置,0,0,2024-07-04,0.4629,-0.0107,-17.87
019775,长城稳健增利债券D,信用债,0,0,2024-07-04,1.1719,0.0002,3.67
019670,广发中证香港创新药ETF发起式联接（QDII）A,QDII行业股票,0,0,2024-07-04,0.6667,-0.0084,-25.47
019671,广发中证香港创新药ETF发起式联接（QDII）C,QDII行业股票,0,0,2024-07-04,0.6654,-0.0083,-25.58
019684,万家添利债券（LOF）A,可转债,0,0,2024-07-04,1.0821,-0.0041,2.27
019708,中银消费主题混合C,行业混合 - 消费,0,0,2024-07-04,1.6460,-0.0170,-11.65
019812,国联盈泽中短债债券E,短债,0,0,2024-07-04,1.2483,0.0002,1.59
019672,广发活期宝货币D,货币市场,0,0,2024-07-04,1.0000,0.0000,1.10
009739,嘉合磐泰短债债券E,短债,0,0,2024-07-04,1.1179,0.0001,1.33
019804,嘉合磐泰短债债券D,短债,0,0,2024-07-04,1.1173,0.0001,1.33
019802,富国短债债券D,短债,0,0,2024-07-04,1.1779,0.0001,1.56
019202,长盛全债指数增强债券C,普通债券,0,0,2024-07-04,1.6052,-0.0025,3.01
019808,富安达中证 500 指数增强C,中盘平衡股票,0,0,2024-07-04,1.1295,-0.0194,-3.70
019795,大成颐享稳健养老目标一年持有混合（FOF）Y,保守混合,0,0,2024-07-02,0.9789,-0.0006,2.40
019792,富安达长三角区域主题混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.7874,-0.0033,-19.22
019203,长盛全债指数增强债券D,普通债券,0,0,2024-07-04,1.5861,-0.0024,3.06
019858,博时上证科创板100ETF联接C,中盘成长股票,0,0,2024-07-04,0.7066,-0.0137,-27.34
019857,博时上证科创板100ETF联接A,中盘成长股票,0,0,2024-07-04,0.7074,-0.0137,-27.27
007304,京管泰富优势混合发起C,积极配置 - 大盘成长,0,0,2024-07-04,0.9505,-0.0070,-4.95
007303,京管泰富优势混合发起A,积极配置 - 大盘成长,0,0,2024-07-04,0.9529,-0.0071,-4.76
019425,财通资管双鑫一年持有期债券C,积极债券,0,0,2024-07-04,1.0279,-0.0004,2.32
019424,财通资管双鑫一年持有期债券A,积极债券,0,0,2024-07-04,1.0303,-0.0005,2.52
018513,易方达养老2045五年持有混合（FOF）A,目标日期,0,0,2024-07-02,1.0024,-0.0039,-
019363,大成至信回报三年定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-04,1.0719,-0.0009,6.92
018510,国泰君安君享利30天滚动持有债券发起C,纯债,0,0,2024-07-04,1.0376,0.0002,2.85
018509,国泰君安君享利30天滚动持有债券发起A,纯债,0,0,2024-07-04,1.0388,0.0001,2.95
019867,国泰上证科创板100ETF发起联接C,中盘成长股票,0,0,2024-07-04,0.7206,-0.0137,-26.65
019866,国泰上证科创板100ETF发起联接A,中盘成长股票,0,0,2024-07-04,0.7215,-0.0137,-26.58
018532,鹏华丰景债券,纯债,0,0,2024-07-04,1.0255,-0.0001,2.42
513630,摩根标普港股通低波红利ETF,香港股票,0,0,2024-07-04,1.1715,0.0054,14.43
019862,鹏华上证科创100ETF联接C,中盘成长股票,0,0,2024-07-04,0.7156,-0.0139,-26.99
019861,鹏华上证科创100ETF联接A,中盘成长股票,0,0,2024-07-04,0.7164,-0.0139,-26.92
019860,银华上证科创板100ETF联接C,中盘成长股票,0,0,2024-07-04,0.7058,-0.0136,-27.15
019859,银华上证科创板100ETF联接A,中盘成长股票,0,0,2024-07-04,0.7068,-0.0136,-27.07
018924,南方金添利三年定开债券A,纯债（封闭式）,0,0,2024-06-30,1.0115,0.0001,1.09
018925,南方金添利三年定开债券C,纯债（封闭式）,0,0,2024-06-30,1.0099,0.0001,0.94
019810,华泰柏瑞鸿瑞60天持有期债券C,纯债,0,0,2024-07-04,1.0189,0.0001,1.58
019809,华泰柏瑞鸿瑞60天持有期债券A,纯债,0,0,2024-07-04,1.0201,0.0001,1.67
019386,西藏东财上证科创板50成份指数发起式C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7861,-0.0124,-18.88
019385,西藏东财上证科创板50成份指数发起式A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7882,-0.0124,-18.71
019384,兴证全球可持续投资三年定开混合,沪港深积极配置（封闭式）,0,0,2024-06-30,1.0467,-0.0001,4.65
019817,广发创业板ETF联接基金E,大盘成长股票,0,0,2024-07-04,0.9070,-0.0066,-12.14
019839,大成丰财宝货币C,货币市场,0,0,2024-07-04,1.0000,0.0000,1.07
019816,英大延福养老目标日期2040三年持有期混合（FOF）Y,目标日期,0,0,2024-07-02,0.9563,-0.0028,0.06
019826,浙商汇金聚利一年定期开放债券D,普通债券（封闭式）,0,0,2024-07-04,1.1304,0.0003,2.76
019311,南方富时中国国企开放共赢ETF发起联接A,沪港深股票,0,0,2024-07-04,1.2659,-0.0024,24.77
019312,南方富时中国国企开放共赢ETF发起联接C,沪港深股票,0,0,2024-07-04,1.2635,-0.0024,24.58
019258,恒越智选科技混合C,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,0.9270,-0.0041,-7.64
019257,恒越智选科技混合A,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,0.9301,-0.0040,-7.41
019785,广发上证科创板成长ETF发起式联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7980,-0.0120,-16.33
019786,广发上证科创板成长ETF发起式联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7965,-0.0120,-16.47
019841,恒生前海中债0-3年政策性金融债指数A,利率债,0,0,2024-07-04,1.0227,-0.0001,1.76
019842,恒生前海中债0-3年政策性金融债指数C,利率债,0,0,2024-07-04,1.0217,-0.0001,1.68
019114,西藏东财慧心优选混合发起式C,沪港深积极配置,0,0,2024-07-04,1.0597,-0.0010,6.03
019113,西藏东财慧心优选混合发起式A,沪港深积极配置,0,0,2024-07-04,1.0641,-0.0009,6.36
019879,万家周期驱动股票发起式A,沪港深股票,0,0,2024-07-04,1.2148,0.0127,22.55
019880,万家周期驱动股票发起式C,沪港深股票,0,0,2024-07-04,1.2106,0.0125,22.22
019833,华夏福泽养老目标2035三年持有混合（FOF）Y,目标日期,0,0,2024-07-02,0.7804,-0.0015,-10.01
019834,农银汇理红利日结货币 - C,货币市场,0,0,2024-07-04,1.0000,0.0000,0.83
019811,华夏养老目标日期2055五年持有期混合（FOF）Y,目标日期,0,0,2024-07-02,0.6680,-0.0018,-11.70
019819,长城品牌优选混合C,行业混合 - 消费,0,0,2024-07-04,1.3012,-0.0036,-8.35
019818,长城健康生活灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.4610,-0.0064,-20.57
019822,长城稳健成长灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.2537,-0.0006,-0.69
019769,华商现金增利货币E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.98
018884,建信开元惠享6个月持有期债券发起式A,积极债券,0,0,2024-07-04,1.0033,-0.0004,0.12
018885,建信开元惠享6个月持有期债券发起式C,积极债券,0,0,2024-07-04,1.0008,-0.0005,-0.09
019165,汇添富中证细分有色金属产业主题ETF发起式联接C,行业股票 - 其它,0,0,2024-07-04,1.0946,-0.0070,7.86
019164,汇添富中证细分有色金属产业主题ETF发起式联接A,行业股票 - 其它,0,0,2024-07-04,1.0972,-0.0070,8.09
019584,富国稳健添辰债券C,积极债券,0,0,2024-07-04,1.0282,-0.0003,2.44
019583,富国稳健添辰债券A,积极债券,0,0,2024-07-04,1.0295,-0.0003,2.55
018973,华商科创板量化选股混合A,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,0.8481,-0.0137,-15.37
159551,国泰中证机器人ETF,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7997,-0.0073,-16.58
019387,中欧时代共赢混合发起A1,沪港深积极配置,0,0,2024-07-04,1.2537,0.0041,23.43
018974,华商科创板量化选股混合C,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,0.8461,-0.0136,-15.53
019389,中欧时代共赢混合发起A3,沪港深积极配置,0,0,2024-07-04,1.2580,0.0041,23.79
019388,中欧时代共赢混合发起A2,沪港深积极配置,0,0,2024-07-04,1.2565,0.0041,23.66
513750,广发中证港股通非银金融主题ETF,香港股票,0,0,2024-07-04,0.8949,-0.0034,-2.87
019805,华泰紫金智和利率债,利率债,0,0,2024-07-04,1.0221,-0.0004,1.87
017071,申万菱信全球新能源股票型发起式（QDII）A,QDII环球股票,0,0,2024-07-03,1.1272,0.0201,12.62
588880,华泰柏瑞上证科创板100ETF,中盘成长股票,0,0,2024-07-04,0.6703,-0.0136,-28.29
017072,申万菱信全球新能源股票型发起式（QDII）C,QDII环球股票,0,0,2024-07-03,1.1253,0.0200,12.45
019759,中欧半导体产业股票发起A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.8281,-0.0133,-14.84
019764,中欧半导体产业股票发起C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.8256,-0.0132,-15.05
588800,华夏上证科创板100ETF,中盘成长股票,0,0,2024-07-04,0.6716,-0.0139,-28.26
019893,中银美元债债券（QDII）人民币C,QDII环球债券,0,0,2024-07-03,1.1874,0.0041,0.29
019689,南方中国梦灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.9437,-0.0126,-6.19
019717,南方中小盘成长股票C,大盘成长股票,0,0,2024-07-04,0.8982,-0.0141,-11.51
019686,广发中债1-3年国开债指数D,短债,0,0,2024-07-04,1.0565,0.0000,3.07
019872,长城短债债券D,短债,0,0,2024-07-04,1.1852,0.0002,2.79
019873,长城短债债券E,短债,0,0,2024-07-04,1.1848,0.0001,2.76
019835,华泰柏瑞交易型货币E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.95
019840,华泰柏瑞稳健收益债券D,纯债,0,0,2024-07-04,1.1932,0.0000,1.54
019901,华宝政策性金融债债券C,利率债,0,0,2024-07-04,1.0357,-0.0002,1.27
019772,浙商汇金短债债券C,短债,0,0,2024-07-04,1.0393,0.0001,1.53
019900,中欧预见积极养老目标五年持有混合（FOF）Y,积极配置 - 大盘成长,0,0,2024-07-02,0.8734,-0.0050,-4.69
019890,中欧预见养老2055五年持有混合（FOF）Y,目标日期,0,0,2024-07-02,0.9089,-0.0070,-1.20
019906,信澳优享债券F,短债,0,0,2024-07-04,1.0264,-0.0001,2.29
019905,信澳优享债券E,短债,0,0,2024-07-04,1.0250,-0.0001,2.34
019881,中信保诚稳达债券E,纯债,0,0,2024-07-04,1.0687,0.0006,3.90
019863,招商稳健优选股票C,大盘成长股票,0,0,2024-07-04,2.4124,-0.0011,-6.25
019850,银华惠添益货币D,货币市场,0,0,2024-07-04,1.0000,0.0000,1.00
019882,招商招祥纯债债券E,信用债,0,0,2024-07-04,1.1398,0.0002,2.94
018843,长江安悦利率债债券C,利率债,0,0,2024-07-04,1.0249,-0.0004,2.81
018842,长江安悦利率债债券A,利率债,0,0,2024-07-04,1.0262,-0.0005,2.92
019407,富达裕达纯债C,纯债,0,0,2024-07-04,1.0272,-0.0002,2.17
019406,富达裕达纯债A,纯债,0,0,2024-07-04,1.0287,-0.0001,2.29
019898,富国中证沪港深创新药产业ETF发起式联接C,行业股票-医药,0,0,2024-07-04,0.6516,-0.0117,-28.36
019897,富国中证沪港深创新药产业ETF发起式联接A,行业股票-医药,0,0,2024-07-04,0.6525,-0.0117,-28.27
019707,鹏扬平衡养老目标三年持有混合发起式（FOF）,标准混合,0,0,2024-07-02,0.9853,-0.0022,-1.73
513350,富国标普石油天然气勘探及生产精选行业ETF（QDII）,QDII行业股票,0,0,2024-07-03,1.0756,0.0094,9.35
019724,鑫元稳丰利率债,利率债,0,0,2024-07-04,1.0165,0.0000,1.35
019887,南方国证交通运输行业ETF发起联接C,行业股票 - 其它,0,0,2024-07-04,1.0834,-0.0082,8.31
019351,招商远见回报3年定开混合,沪港深积极配置（封闭式）,0,0,2024-06-30,0.9114,-0.0001,-10.36
019248,鹏华易选积极3个月持有期混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-02,1.0537,-0.0006,5.21
019886,南方国证交通运输行业ETF发起联接A,行业股票 - 其它,0,0,2024-07-04,1.0854,-0.0082,8.47
019379,南方前瞻共赢三年定开混合,沪港深积极配置（封闭式）,0,0,2024-06-30,0.9828,-0.0001,-0.96
019247,鹏华易选积极3个月持有期混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,1.0562,-0.0006,5.44
019648,中海中短债债券C,短债,0,0,2024-07-04,0.9490,0.0001,1.75
019843,渤海汇金优选稳健6个月持有混合发起（FOF）A,保守混合,0,0,2024-07-02,1.0080,-0.0013,0.63
019844,渤海汇金优选稳健6个月持有混合发起（FOF）C,保守混合,0,0,2024-07-02,1.0058,-0.0013,0.45
159505,博时国证2000ETF,中盘成长股票,0,0,2024-07-04,0.8175,-0.0167,-15.77
019824,国寿安保新材料股票发起式A,沪港深股票,0,0,2024-07-04,0.9722,-0.0092,-3.79
019825,国寿安保新材料股票发起式C,沪港深股票,0,0,2024-07-04,0.9719,-0.0092,-4.03
019891,华夏中证2000ETF发起式联接A,中盘成长股票,0,0,2024-07-04,0.7771,-0.0209,-21.38
019831,华夏中证智选300价值稳健策略ETF发起式联接A,大盘价值股票,0,0,2024-07-04,1.0413,-0.0025,7.46
019892,华夏中证2000ETF发起式联接C,中盘成长股票,0,0,2024-07-04,0.7756,-0.0209,-21.50
019813,国联安恒通3个月定开债券,纯债（封闭式）,0,0,2024-07-01,1.0286,0.0000,2.41
019832,华夏中证智选300价值稳健策略ETF发起式联接C,大盘价值股票,0,0,2024-07-04,1.0406,-0.0025,7.41
019752,海富通悦享一年持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0154,-0.0014,2.18
159150,易方达深证50ETF,大盘成长股票,0,0,2024-07-04,0.9887,-0.0051,-1.64
018867,东方红3个月定开纯债,纯债（封闭式）,0,0,2024-06-30,1.0180,0.0001,2.31
019753,海富通悦享一年持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0131,-0.0014,1.97
019803,博远增睿纯债债券C,纯债,0,0,2024-07-04,1.0459,-0.0003,2.36
019896,天弘惠利灵活配置混合C,保守混合,0,0,2024-07-04,1.6360,-0.0002,0.03
019895,天弘新活力灵活配置混合C,灵活配置,0,0,2024-07-04,1.5338,-0.0122,4.90
019894,天弘通利混合C,灵活配置,0,0,2024-07-04,1.9130,-0.0120,4.88
019913,华夏瑞益混合A1,沪港深积极配置,0,0,2024-07-04,0.9520,-0.0130,-5.35
019561,富国致航量化选股股票A,中盘成长股票,0,0,2024-07-04,0.8862,-0.0115,-11.41
019915,华夏瑞益混合A3,沪港深积极配置,0,0,2024-07-04,0.9553,-0.0131,-5.06
017824,华安新材料主题股票发起式A,沪港深股票,0,0,2024-07-04,0.9737,-0.0027,-2.97
019562,富国致航量化选股股票C,中盘成长股票,0,0,2024-07-04,0.8831,-0.0114,-11.68
018758,山西证券汇利一年定开债A,短债（封闭式）,0,0,2024-06-30,1.0101,0.0001,0.84
017825,华安新材料主题股票发起式C,沪港深股票,0,0,2024-07-04,0.9706,-0.0028,-3.22
018761,鑫元乐享90天持有债券A,纯债,0,0,2024-07-04,1.0263,0.0001,2.33
018759,山西证券汇利一年定开债C,短债（封闭式）,0,0,2024-06-30,1.0078,0.0001,0.64
019443,浙商汇金中证同业存单AAA指数7天持有,短债,0,0,2024-07-04,1.0144,0.0000,1.21
018762,鑫元乐享90天持有债券C,纯债,0,0,2024-07-04,1.0252,0.0002,2.23
019914,华夏瑞益混合A2,沪港深积极配置,0,0,2024-07-04,0.9542,-0.0131,-5.16
019883,信澳安益纯债债券E,纯债,0,0,2024-07-04,1.0381,0.0001,1.85
019954,富国安慧短债债券E,短债,0,0,2024-07-04,1.0631,0.0001,1.77
019904,东方红颐安稳健养老目标一年持有混合（FOF）Y,保守混合,0,0,2024-07-02,1.0315,-0.0001,1.95
019884,信澳安益纯债债券C,纯债,0,0,2024-07-04,1.0372,0.0001,1.74
019694,中欧中证500指数增强E,沪港深股票,0,0,2024-07-04,0.8282,-0.0120,-7.02
019823,东方红养老目标2045五年持有混合（FOF）Y,目标日期,0,0,2024-07-02,0.8696,-0.0046,0.56
019925,华宝竞争优势混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.4601,-0.0111,-9.36
019656,中欧沪深300指数增强E,沪港深股票,0,0,2024-07-04,0.8262,-0.0029,0.93
019966,易方达汇裕积极养老五年持有混合（FOF）Y,积极配置 - 大盘成长,0,0,2024-07-02,0.9891,-0.0050,0.83
019965,易方达养老2050五年持有混合（FOF）Y,目标日期,0,0,2024-07-02,0.9921,-0.0052,0.97
019581,浦银悦享30天持有债券A,纯债,0,0,2024-07-04,1.0231,0.0001,1.80
019582,浦银悦享30天持有债券C,纯债,0,0,2024-07-04,1.0219,0.0001,1.69
019763,泰信添益90天持有期债券C,纯债,0,0,2024-07-04,1.0233,0.0002,1.84
019762,泰信添益90天持有期债券A,纯债,0,0,2024-07-04,1.0246,0.0002,1.94
019801,华泰紫金价值甄选混合C,沪港深积极配置,0,0,2024-07-04,1.0097,-0.0020,0.95
019800,华泰紫金价值甄选混合A,沪港深积极配置,0,0,2024-07-04,1.0132,-0.0019,1.27
019889,中欧周期优选混合发起C,沪港深积极配置,0,0,2024-07-04,1.1333,0.0096,13.25
019888,中欧周期优选混合发起A,沪港深积极配置,0,0,2024-07-04,1.1373,0.0095,13.56
019979,博时中高等级信用债A,信用债,0,0,2024-07-04,1.0315,0.0001,2.73
019980,博时中高等级信用债C,信用债,0,0,2024-07-04,1.0299,0.0001,2.59
019885,南方恩元债券发起,纯债,0,0,2024-07-04,1.0150,-0.0002,2.04
019162,汇添富中证800价值ETF发起式联接A,大盘价值股票,0,0,2024-07-04,1.0842,-0.0062,10.64
019163,汇添富中证800价值ETF发起式联接C,大盘价值股票,0,0,2024-07-04,1.0813,-0.0065,10.40
510980,汇添富上证综合ETF,大盘平衡股票,0,0,2024-07-04,1.0053,-0.0084,2.32
019975,华夏中证物联网主题ETF发起式联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.9503,-0.0071,-3.41
019976,华夏中证物联网主题ETF发起式联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.9485,-0.0071,-3.55
019469,信澳新材料精选混合C,沪港深积极配置,0,0,2024-07-04,0.9049,-0.0108,-9.46
019468,信澳新材料精选混合A,沪港深积极配置,0,0,2024-07-04,0.9082,-0.0107,-9.17
019678,长城精选进取3个月持有混合发起式（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.9712,-0.0093,-1.98
159350,富国深证50ETF,大盘成长股票,0,0,2024-07-04,0.9864,-0.0050,-1.62
019679,长城精选进取3个月持有混合发起式（FOF）C,积极配置 - 大盘成长,0,0,2024-07-02,0.9688,-0.0093,-2.17
019075,嘉实全球产业精选混合发起式（QDII）人民币,QDII 环球股债混合,0,0,2024-07-03,1.1602,0.0068,15.65
019076,嘉实全球产业精选混合发起式（QDII）美元,QDII 环球股债混合,0,0,2024-07-03,$0.1627,0.0009,-
019982,泓德智选启元混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.8538,-0.0137,-13.24
019983,泓德智选启元混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.8516,-0.0137,-13.42
019017,汇丰晋信中证同业存单AAA指数7天持有期,短债,0,0,2024-07-04,1.0131,0.0001,1.19
019871,华泰柏瑞中证2000ETF发起式联接C,中盘成长股票,0,0,2024-07-04,0.7624,-0.0198,-22.39
019870,华泰柏瑞中证2000ETF发起式联接A,中盘成长股票,0,0,2024-07-04,0.7636,-0.0197,-22.28
019617,工银远见共赢混合A1,沪港深积极配置,0,0,2024-07-04,0.9995,0.0043,-0.07
019618,工银远见共赢混合A2,沪港深积极配置,0,0,2024-07-04,1.0020,0.0043,0.15
019755,东方红季鑫90天持有纯债A,纯债,0,0,2024-07-04,1.0203,0.0001,1.86
019619,工银远见共赢混合A3,沪港深积极配置,0,0,2024-07-04,1.0032,0.0043,0.26
019756,东方红季鑫90天持有纯债C,纯债,0,0,2024-07-04,1.0191,0.0000,1.75
159549,天弘中证红利低波动100ETF,大盘价值股票,0,0,2024-07-04,1.0343,-0.0088,4.54
019910,博时上证自然资源ETF联接C,行业股票 - 其它,0,0,2024-07-04,1.2145,-0.0038,14.48
019981,招商现金增值货币 - C,货币市场,0,0,2024-07-04,1.0000,0.0000,0.83
019838,民生加银品牌蓝筹混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.6642,0.0029,-6.68
019967,工银如意货币C,货币市场,0,0,2024-07-04,1.0000,0.0000,1.08
019556,中银中证1000指数增强C,中盘成长股票,0,0,2024-07-04,0.9582,-0.0186,-4.24
019555,中银中证1000指数增强A,中盘成长股票,0,0,2024-07-04,0.9601,-0.0186,-4.07
019856,博时中证新能源ETF发起式联接C,行业股票 - 其它,0,0,2024-07-04,0.8342,-0.0128,-19.30
019855,博时中证新能源ETF发起式联接A,行业股票 - 其它,0,0,2024-07-04,0.8357,-0.0128,-19.19
019091,博时中证新能源汽车ETF发起式联接C,行业股票 - 其它,0,0,2024-07-04,0.8429,-0.0077,-17.29
019090,博时中证新能源汽车ETF发起式联接A,行业股票 - 其它,0,0,2024-07-04,0.8443,-0.0078,-17.18
019903,国寿安保先进制造股票发起式C,沪港深股票,0,0,2024-07-04,0.9190,-0.0030,-6.66
019902,国寿安保先进制造股票发起式A,沪港深股票,0,0,2024-07-04,0.9222,-0.0030,-6.40
019646,汇添富稳鑫90天持有债券C,纯债,0,0,2024-07-04,1.0373,0.0002,2.59
019645,汇添富稳鑫90天持有债券A,纯债,0,0,2024-07-04,1.0385,0.0002,2.70
019693,信澳鑫悦智选6个月持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0221,-0.0012,2.17
019692,信澳鑫悦智选6个月持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0237,-0.0012,2.32
019362,富国核心优势混合发起式C,沪港深积极配置,0,0,2024-07-04,1.0714,-0.0133,6.86
019361,富国核心优势混合发起式A,沪港深积极配置,0,0,2024-07-04,1.0753,-0.0133,7.20
019429,广发中证国新央企股东回报ETF发起式联接C,大盘价值股票,0,0,2024-07-04,1.0955,-0.0071,11.76
019428,广发中证国新央企股东回报ETF发起式联接A,大盘价值股票,0,0,2024-07-04,1.0974,-0.0071,11.92
019374,广发睿杰精选混合发起式A1,沪港深积极配置,0,0,2024-07-04,0.9398,-0.0058,-6.28
019375,广发睿杰精选混合发起式A2,沪港深积极配置,0,0,2024-07-04,0.9421,-0.0058,-6.09
019376,广发睿杰精选混合发起式A3,沪港深积极配置,0,0,2024-07-04,0.9432,-0.0059,-6.00
019955,国联中债0-3年政金债指数A,短债,0,0,2024-07-04,1.0246,-0.0002,2.04
019048,嘉实汇享30天持有期纯债债券A,纯债,0,0,2024-07-04,1.0256,0.0001,2.36
019956,国联中债0-3年政金债指数C,短债,0,0,2024-07-04,1.0239,-0.0002,1.98
019049,嘉实汇享30天持有期纯债债券C,纯债,0,0,2024-07-04,1.0242,0.0001,2.24
019747,华西优选价值混合发起,沪港深积极配置,0,0,2024-07-04,0.8645,-0.0054,-12.41
019542,东方红90天持有纯债C,纯债,0,0,2024-07-04,1.0228,0.0000,1.98
019541,东方红90天持有纯债A,纯债,0,0,2024-07-04,1.0240,0.0001,2.08
019945,国投瑞银顺轩30天持有期债券A,纯债,0,0,2024-07-04,1.0310,0.0004,2.79
